session_id,user_id,session_timestamp,duration_minutes,games_played
S_9353951,U_00006,2025-07-25 04:22:49.576957,70.21095087641179,2
S_7059211,U_00006,2025-07-09 04:22:49.576957,16.398178155193317,6
S_9432128,U_00006,2025-07-14 04:22:49.576957,61.70373879355593,7
S_3977771,U_00006,2025-07-06 04:22:49.576957,25.516023868705112,7
S_7374153,U_00006,2025-07-05 04:22:49.576957,22.97497247924414,5
S_4932138,U_00006,2025-07-03 04:22:49.576957,43.05488192303248,2
S_5600313,U_00006,2025-07-06 04:22:49.576957,47.10756505605073,6
S_5440282,U_00006,2025-07-02 04:22:49.576957,36.49337816857677,4
S_7386420,U_00006,2025-07-30 04:22:49.576957,11.40345060980566,5
S_7983812,U_00006,2025-07-08 04:22:49.576957,39.87424903546985,3
S_1576120,U_00006,2025-07-04 04:22:49.576957,9.337483931215509,5
S_4703478,U_00006,2025-07-02 04:22:49.576957,9.295850409856424,5
S_9025857,U_00006,2025-07-18 04:22:49.576957,5.202507845014909,4
S_7784529,U_00006,2025-07-01 04:22:49.576957,20.97307221665743,4
S_6550817,U_00006,2025-07-08 04:22:49.576957,31.858338893851677,3
S_4156782,U_00006,2025-07-20 04:22:49.576957,14.885207463666905,8
S_6497254,U_00006,2025-07-02 04:22:49.576957,21.30934375703626,5
S_9127735,U_00006,2025-07-10 04:22:49.576957,34.38009603265593,4
S_5592687,U_00006,2025-07-08 04:22:49.576957,33.04420355665131,3
S_8733466,U_00006,2025-07-05 04:22:49.576957,5.373249199856602,7
S_4420990,U_00006,2025-07-10 04:22:49.576957,8.932531069737387,4
S_2367960,U_00007,2025-07-14 05:15:23.492349,20.514486677291305,3
S_1515690,U_00007,2025-07-02 05:15:23.492349,27.872498187967196,3
S_5327214,U_00008,2025-07-17 06:07:57.407740,53.22590986151753,6
S_4692889,U_00008,2025-07-03 06:07:57.407740,20.97413672272,3
S_7584219,U_00008,2025-07-14 06:07:57.407740,52.65249190543299,4
S_8451439,U_00008,2025-07-25 06:07:57.407740,52.76234146798973,5
S_6552295,U_00008,2025-07-20 06:07:57.407740,13.596693710927747,3
S_1431403,U_00008,2025-07-23 06:07:57.407740,26.860506678612772,8
S_4045617,U_00008,2025-07-31 06:07:57.407740,51.87373940733008,1
S_1377907,U_00008,2025-07-21 06:07:57.407740,9.68840508764273,2
S_5281304,U_00008,2025-08-10 06:07:57.407740,3.1882171508340846,8
S_7427694,U_00008,2025-07-05 06:07:57.407740,27.377108226687003,5
S_3074075,U_00008,2025-07-01 06:07:57.407740,48.833628746498924,3
S_7053557,U_00008,2025-07-01 06:07:57.407740,10.431580991450879,3
S_2130124,U_00008,2025-07-01 06:07:57.407740,28.887316993729176,6
S_8008049,U_00008,2025-07-06 06:07:57.407740,28.255307541935483,3
S_4530060,U_00008,2025-07-29 06:07:57.407740,20.873205203029297,6
S_5286567,U_00008,2025-07-03 06:07:57.407740,39.54455738087807,4
S_9464166,U_00008,2025-07-11 06:07:57.407740,49.81305737647535,4
S_9836026,U_00008,2025-07-01 06:07:57.407740,56.598394239982106,5
S_6742140,U_00008,2025-09-05 06:07:57.407740,53.05338775137838,9
S_6196048,U_00008,2025-07-05 06:07:57.407740,33.33927388728055,5
S_7546683,U_00008,2025-07-08 06:07:57.407740,17.68738061489203,5
S_6040064,U_00008,2025-07-06 06:07:57.407740,96.55920338549815,6
S_4916465,U_00008,2025-07-20 06:07:57.407740,99.42691126690906,6
S_7254034,U_00008,2025-07-01 06:07:57.407740,48.44456431887334,2
S_5004695,U_00008,2025-07-07 06:07:57.407740,8.462361417888124,3
S_5133509,U_00008,2025-07-07 06:07:57.407740,69.52251858837406,7
S_4649778,U_00008,2025-07-12 06:07:57.407740,38.579646915850475,9
S_9583045,U_00008,2025-07-16 06:07:57.407740,25.1543072435855,6
S_2732618,U_00008,2025-07-08 06:07:57.407740,9.87664505754518,4
S_8876378,U_00008,2025-07-04 06:07:57.407740,24.51657878883587,6
S_1395197,U_00008,2025-07-11 06:07:57.407740,24.11636361233941,2
S_3462274,U_00008,2025-07-03 06:07:57.407740,18.604605264775607,7
S_2937849,U_00008,2025-07-04 06:07:57.407740,40.09678647242113,4
S_8579109,U_00008,2025-07-08 06:07:57.407740,49.06906332114793,5
S_8660113,U_00009,2025-07-07 07:00:31.323132,19.056596182317175,6
S_7397702,U_00009,2025-07-11 07:00:31.323132,7.215365192159912,4
S_1993674,U_00009,2025-07-01 07:00:31.323132,34.349993349187216,7
S_4748035,U_00009,2025-07-01 07:00:31.323132,31.840122686555752,5
S_9562826,U_00009,2025-07-03 07:00:31.323132,36.2421346643589,2
S_8013697,U_00009,2025-07-07 07:00:31.323132,14.101734155739523,5
S_6692831,U_00009,2025-07-07 07:00:31.323132,11.018051299915598,4
S_9920204,U_00009,2025-07-20 07:00:31.323132,74.80988070546482,5
S_7351768,U_00009,2025-07-01 07:00:31.323132,29.025583317030947,8
S_6542289,U_00009,2025-07-15 07:00:31.323132,45.031206592696954,7
S_7423926,U_00009,2025-07-18 07:00:31.323132,25.011882685668954,7
S_2531454,U_00009,2025-07-01 07:00:31.323132,11.653041103042657,1
S_8079443,U_00009,2025-07-03 07:00:31.323132,5.313317726844476,8
S_6784922,U_00009,2025-07-01 07:00:31.323132,7.629314852831396,12
S_2366938,U_00009,2025-07-13 07:00:31.323132,38.73952325606359,4
S_6497724,U_00009,2025-07-13 07:00:31.323132,27.392722300182164,5
S_6422062,U_00009,2025-07-06 07:00:31.323132,29.657710005597508,3
S_8768364,U_00010,2025-07-10 07:53:05.238523,42.75861112267943,3
S_7545144,U_00010,2025-07-17 07:53:05.238523,4.0219559592808,6
S_1027108,U_00010,2025-07-13 07:53:05.238523,17.725746770153975,2
S_2087766,U_00010,2025-07-05 07:53:05.238523,21.426987942250115,8
S_6831649,U_00010,2025-07-06 07:53:05.238523,26.191338439541042,3
S_3664131,U_00010,2025-07-11 07:53:05.238523,7.100936416164789,5
S_6657653,U_00010,2025-07-01 07:53:05.238523,25.91818730437026,5
S_1094827,U_00010,2025-07-07 07:53:05.238523,42.44262207134858,5
S_7195433,U_00010,2025-07-25 07:53:05.238523,31.77408752853234,2
S_5844615,U_00010,2025-07-02 07:53:05.238523,14.712224810910916,3
S_2765629,U_00010,2025-07-05 07:53:05.238523,4.841909871766163,7
S_7931369,U_00010,2025-07-12 07:53:05.238523,41.2273060699868,5
S_5124422,U_00010,2025-07-04 07:53:05.238523,7.275922255213248,3
S_7101806,U_00010,2025-07-10 07:53:05.238523,35.46048719080979,4
S_1808422,U_00011,2025-07-01 08:45:39.153915,27.0511258827921,3
S_1251684,U_00011,2025-07-06 08:45:39.153915,29.807108961597446,6
S_4793571,U_00011,2025-07-01 08:45:39.153915,5.035785903964544,6
S_9855290,U_00011,2025-07-06 08:45:39.153915,40.13271055084336,5
S_1149140,U_00011,2025-07-21 08:45:39.153915,13.535139092561398,5
S_2103427,U_00011,2025-07-06 08:45:39.153915,42.15710553281084,3
S_3306321,U_00011,2025-07-18 08:45:39.153915,80.99758034051929,6
S_1368549,U_00011,2025-07-05 08:45:39.153915,15.992236471896435,7
S_4102681,U_00011,2025-07-03 08:45:39.153915,55.726854875102774,4
S_4565237,U_00011,2025-07-01 08:45:39.153915,2.686901818880213,4
S_5346474,U_00011,2025-07-02 08:45:39.153915,52.66834507588676,4
S_1741253,U_00011,2025-07-17 08:45:39.153915,18.960074264288757,6
S_4930226,U_00011,2025-07-11 08:45:39.153915,39.9299805711964,10
S_3160413,U_00011,2025-07-06 08:45:39.153915,51.988967787952625,3
S_7613671,U_00011,2025-07-03 08:45:39.153915,10.33906346121411,3
S_8884519,U_00011,2025-07-05 08:45:39.153915,35.943426470566685,2
S_7196514,U_00011,2025-07-08 08:45:39.153915,45.77129408771036,7
S_5829776,U_00011,2025-07-10 08:45:39.153915,21.01461400623312,7
S_7134037,U_00011,2025-07-03 08:45:39.153915,24.226043139371573,4
S_1257416,U_00011,2025-07-01 08:45:39.153915,9.54010217973216,5
S_3203046,U_00011,2025-07-05 08:45:39.153915,14.84538203903711,4
S_1509198,U_00011,2025-07-06 08:45:39.153915,40.835714305539064,4
S_4063772,U_00011,2025-07-02 08:45:39.153915,22.159642603100384,5
S_8598327,U_00011,2025-07-10 08:45:39.153915,23.851924615338685,6
S_5814575,U_00011,2025-07-06 08:45:39.153915,38.811886220660725,7
S_3431797,U_00011,2025-07-07 08:45:39.153915,10.818372634943497,3
S_8256062,U_00011,2025-07-12 08:45:39.153915,13.153616589025392,3
S_7506222,U_00011,2025-07-01 08:45:39.153915,55.8161308225257,8
S_4969379,U_00011,2025-07-12 08:45:39.153915,9.835262632284005,5
S_9566290,U_00011,2025-07-10 08:45:39.153915,46.25100783547053,3
S_3277463,U_00011,2025-07-17 08:45:39.153915,47.65050617654325,5
S_6350633,U_00011,2025-07-01 08:45:39.153915,21.15756019924327,5
S_8880478,U_00012,2025-07-03 09:38:13.069306,36.26624073101103,4
S_1677224,U_00012,2025-07-11 09:38:13.069306,39.390382283750306,4
S_6490367,U_00012,2025-07-03 09:38:13.069306,14.018774426645503,5
S_4282000,U_00012,2025-07-02 09:38:13.069306,4.459472111129837,5
S_9574127,U_00012,2025-07-10 09:38:13.069306,37.87678488335974,4
S_1886040,U_00012,2025-07-01 09:38:13.069306,42.95996822142825,3
S_4632312,U_00012,2025-08-05 09:38:13.069306,120.37725858918195,4
S_1823209,U_00012,2025-07-11 09:38:13.069306,12.507183856612194,5
S_1505506,U_00012,2025-07-01 09:38:13.069306,29.09441615965821,7
S_4061457,U_00012,2025-07-02 09:38:13.069306,24.760039766011,6
S_7820777,U_00012,2025-07-09 09:38:13.069306,10.631743156815922,5
S_9580460,U_00012,2025-07-01 09:38:13.069306,20.97785560276236,6
S_2755283,U_00012,2025-07-19 09:38:13.069306,3.7775828548675356,6
S_8972701,U_00012,2025-07-04 09:38:13.069306,37.86370998418681,6
S_2909235,U_00012,2025-07-02 09:38:13.069306,45.15469621181887,8
S_1863356,U_00012,2025-07-16 09:38:13.069306,29.433767330849303,3
S_6129891,U_00012,2025-07-07 09:38:13.069306,31.892773809259154,3
S_5727576,U_00012,2025-07-08 09:38:13.069306,44.70516498204993,8
S_5748572,U_00012,2025-07-12 09:38:13.069306,16.86293818703746,5
S_3780707,U_00012,2025-07-01 09:38:13.069306,83.32102363481651,3
S_5717771,U_00012,2025-08-11 09:38:13.069306,9.21915449206863,4
S_9973941,U_00012,2025-07-05 09:38:13.069306,44.94993566396164,6
S_4802470,U_00012,2025-07-12 09:38:13.069306,46.762677824169806,5
S_9818575,U_00012,2025-07-04 09:38:13.069306,16.369165309794724,3
S_9010982,U_00012,2025-07-06 09:38:13.069306,22.49291742299382,7
S_6103309,U_00012,2025-07-03 09:38:13.069306,29.323504250118837,2
S_3159870,U_00012,2025-08-11 09:38:13.069306,26.462376414457662,5
S_4849558,U_00012,2025-07-06 09:38:13.069306,17.345440983275996,6
S_6015239,U_00012,2025-07-13 09:38:13.069306,74.17589103066666,3
S_3760408,U_00012,2025-07-12 09:38:13.069306,21.96535295516293,2
S_3726579,U_00012,2025-07-16 09:38:13.069306,6.426488195694443,5
S_2175836,U_00012,2025-07-02 09:38:13.069306,18.89628221700416,4
S_9353212,U_00012,2025-07-01 09:38:13.069306,69.3345015303578,3
S_1109573,U_00012,2025-07-01 09:38:13.069306,20.644864362455785,4
S_1878840,U_00012,2025-07-15 09:38:13.069306,12.670188256327945,6
S_2121242,U_00012,2025-07-04 09:38:13.069306,9.50123915787461,5
S_4447340,U_00012,2025-07-02 09:38:13.069306,14.019571756907087,6
S_5995484,U_00012,2025-07-10 09:38:13.069306,22.75741302423153,1
S_1435795,U_00012,2025-08-14 09:38:13.069306,11.639574048009877,7
S_8302115,U_00012,2025-07-03 09:38:13.069306,21.905522691904157,3
S_6905494,U_00012,2025-07-02 09:38:13.069306,17.228722571748822,4
S_3343728,U_00012,2025-07-04 09:38:13.069306,24.722109112688635,7
S_2952755,U_00012,2025-07-18 09:38:13.069306,18.974463423200902,4
S_3305935,U_00012,2025-07-20 09:38:13.069306,37.839678045270425,4
S_2472950,U_00013,2025-07-19 10:30:46.984698,1.8663109906006048,5
S_9091259,U_00013,2025-07-04 10:30:46.984698,14.885757385979268,5
S_4916518,U_00013,2025-07-01 10:30:46.984698,36.05751293053237,6
S_9434204,U_00013,2025-07-01 10:30:46.984698,52.30486637068797,7
S_4142635,U_00013,2025-07-23 10:30:46.984698,79.46696621351727,3
S_3359499,U_00013,2025-07-12 10:30:46.984698,3.510561744274328,4
S_5721255,U_00013,2025-07-05 10:30:46.984698,27.97111702835447,6
S_1110723,U_00013,2025-07-06 10:30:46.984698,77.98781081124997,5
S_1407988,U_00013,2025-07-04 10:30:46.984698,25.63656683623989,5
S_9023011,U_00013,2025-07-06 10:30:46.984698,27.397848839812223,6
S_8704149,U_00013,2025-07-07 10:30:46.984698,13.607781983316654,4
S_3164204,U_00013,2025-07-10 10:30:46.984698,16.512118166236817,6
S_7615849,U_00013,2025-07-12 10:30:46.984698,65.63671457679669,4
S_9211539,U_00013,2025-07-02 10:30:46.984698,43.097065085368854,6
S_7670139,U_00013,2025-07-07 10:30:46.984698,78.06364213621927,3
S_8995370,U_00013,2025-08-07 10:30:46.984698,8.028300307391262,9
S_5735136,U_00013,2025-07-10 10:30:46.984698,59.527088094295024,5
S_3469087,U_00013,2025-07-01 10:30:46.984698,28.8294080477294,1
S_4616864,U_00013,2025-07-06 10:30:46.984698,85.5916609601058,7
S_2874068,U_00013,2025-07-11 10:30:46.984698,33.06123880748454,5
S_1824035,U_00013,2025-07-04 10:30:46.984698,27.73182176348479,7
S_1952207,U_00013,2025-07-06 10:30:46.984698,19.07401100690227,1
S_8558241,U_00013,2025-07-26 10:30:46.984698,7.531323661063377,6
S_2725121,U_00013,2025-07-02 10:30:46.984698,60.31368073791778,3
S_2738111,U_00013,2025-07-13 10:30:46.984698,10.335660441652443,6
S_8758248,U_00013,2025-07-05 10:30:46.984698,5.925589011257176,5
S_1541155,U_00013,2025-07-05 10:30:46.984698,18.685948067271674,4
S_8277905,U_00014,2025-07-08 11:23:20.900090,36.746882381593714,2
S_7741539,U_00014,2025-07-04 11:23:20.900090,9.411269175586904,5
S_1804303,U_00014,2025-07-02 11:23:20.900090,3.241708996482729,5
S_6909058,U_00014,2025-07-04 11:23:20.900090,60.368265167585875,4
S_6983845,U_00014,2025-07-07 11:23:20.900090,7.64012015749319,7
S_5274506,U_00014,2025-07-03 11:23:20.900090,56.936571435497015,5
S_6719132,U_00014,2025-07-07 11:23:20.900090,14.167019400326412,5
S_2463649,U_00014,2025-07-07 11:23:20.900090,19.800133354570544,11
S_6786180,U_00014,2025-07-14 11:23:20.900090,51.86179162383116,8
S_6281031,U_00014,2025-07-01 11:23:20.900090,49.80417177896285,8
S_2256744,U_00014,2025-07-12 11:23:20.900090,52.95848899102973,4
S_2356826,U_00014,2025-07-26 11:23:20.900090,116.05525326000134,4
S_9438792,U_00014,2025-07-11 11:23:20.900090,39.074090730025596,2
S_7878922,U_00014,2025-08-05 11:23:20.900090,12.993520575520586,4
S_3351411,U_00014,2025-07-12 11:23:20.900090,31.520088673169028,7
S_9456943,U_00014,2025-07-03 11:23:20.900090,98.77477632637805,6
S_4124309,U_00014,2025-07-11 11:23:20.900090,76.14159551493731,3
S_9056293,U_00014,2025-07-07 11:23:20.900090,22.210476256122654,7
S_3087253,U_00014,2025-07-05 11:23:20.900090,13.733161711285593,4
S_6517487,U_00014,2025-07-13 11:23:20.900090,12.997456781731103,5
S_5625030,U_00014,2025-07-07 11:23:20.900090,12.62949674424697,6
S_9602537,U_00015,2025-07-04 12:15:54.815481,40.56409243264629,5
S_7376129,U_00015,2025-07-02 12:15:54.815481,2.0714415271832696,5
S_5453362,U_00015,2025-07-02 12:15:54.815481,6.501223603628587,5
S_8326419,U_00015,2025-07-07 12:15:54.815481,23.415236037037975,5
S_1229425,U_00015,2025-07-02 12:15:54.815481,21.956283645773365,6
S_9321208,U_00015,2025-07-07 12:15:54.815481,21.63130863304063,3
S_9079237,U_00015,2025-07-10 12:15:54.815481,7.745468540433308,5
S_5123502,U_00015,2025-07-09 12:15:54.815481,25.435357516943796,4
S_2172125,U_00015,2025-07-18 12:15:54.815481,5.138231638723301,8
S_5278625,U_00015,2025-07-03 12:15:54.815481,40.41435736799278,9
S_1822551,U_00015,2025-07-07 12:15:54.815481,17.05488522086304,5
S_4357545,U_00015,2025-07-28 12:15:54.815481,47.00191719817998,3
S_7519336,U_00015,2025-07-08 12:15:54.815481,5.937536819289787,3
S_2155527,U_00015,2025-07-06 12:15:54.815481,70.62895054831232,4
S_3586648,U_00015,2025-07-14 12:15:54.815481,83.97369723704423,6
S_3712656,U_00015,2025-07-07 12:15:54.815481,33.71559259363438,6
S_5653596,U_00015,2025-07-16 12:15:54.815481,17.56441189024044,2
S_6923641,U_00015,2025-07-12 12:15:54.815481,10.478357274142978,5
S_1575437,U_00015,2025-07-17 12:15:54.815481,14.075976746747955,3
S_1583642,U_00015,2025-07-10 12:15:54.815481,42.76337182995915,3
S_4102079,U_00015,2025-07-04 12:15:54.815481,12.13097301818597,3
S_5656089,U_00015,2025-07-05 12:15:54.815481,114.91551551204968,3
S_1171134,U_00015,2025-07-03 12:15:54.815481,45.775337205159914,7
S_3248067,U_00015,2025-07-15 12:15:54.815481,27.962027833009163,11
S_5814146,U_00015,2025-07-21 12:15:54.815481,18.83376544976407,7
S_8865841,U_00015,2025-08-20 12:15:54.815481,21.303770254608413,7
S_2841107,U_00015,2025-07-18 12:15:54.815481,48.14725339107259,5
S_6551330,U_00015,2025-07-01 12:15:54.815481,25.346062094519688,2
S_4451275,U_00015,2025-07-08 12:15:54.815481,27.963865841287078,5
S_7586436,U_00015,2025-07-28 12:15:54.815481,16.499155016934075,3
S_4579729,U_00015,2025-07-04 12:15:54.815481,18.08119301864148,3
S_4251021,U_00015,2025-07-17 12:15:54.815481,87.9346959369805,5
S_4421086,U_00015,2025-07-12 12:15:54.815481,37.04151808434292,3
S_4278121,U_00016,2025-08-04 13:08:28.730873,30.201594081134804,5
S_3946585,U_00016,2025-07-17 13:08:28.730873,48.65513605191258,4
S_3672377,U_00016,2025-07-12 13:08:28.730873,5.281856792770736,7
S_2840438,U_00016,2025-07-04 13:08:28.730873,36.28517277361807,3
S_7343926,U_00016,2025-07-03 13:08:28.730873,8.40552171151457,3
S_4491383,U_00016,2025-08-05 13:08:28.730873,7.201818933840437,2
S_8150325,U_00016,2025-07-28 13:08:28.730873,7.404091793231707,4
S_5782085,U_00016,2025-07-22 13:08:28.730873,50.56981593512029,7
S_3697872,U_00016,2025-07-21 13:08:28.730873,79.633449937008,7
S_9055564,U_00016,2025-07-16 13:08:28.730873,40.376299745693075,4
